group	colour	x	y	tooltip	showSelected1
1	#F8766D	1965	67.0858048780488	Singapore	East Asia & Pacific
1	#F8766D	1966	67.2559512195122	Singapore	East Asia & Pacific
1	#F8766D	1967	67.4457317073171	Singapore	East Asia & Pacific
1	#F8766D	1968	67.6737317073171	Singapore	East Asia & Pacific
1	#F8766D	1969	67.9510731707317	Singapore	East Asia & Pacific
1	#F8766D	1970	68.2814146341463	Singapore	East Asia & Pacific
1	#F8766D	1971	68.66	Singapore	East Asia & Pacific
1	#F8766D	1972	69.0659756097561	Singapore	East Asia & Pacific
1	#F8766D	1973	69.4784634146342	Singapore	East Asia & Pacific
1	#F8766D	1974	69.8854634146341	Singapore	East Asia & Pacific
1	#F8766D	1975	70.2714146341463	Singapore	East Asia & Pacific
1	#F8766D	1960	55.2991951219512	Thailand	East Asia & Pacific
1	#F8766D	1961	55.8388292682927	Thailand	East Asia & Pacific
1	#F8766D	1962	56.3500243902439	Thailand	East Asia & Pacific
1	#F8766D	1963	56.8322926829268	Thailand	East Asia & Pacific
1	#F8766D	1964	57.2891951219512	Thailand	East Asia & Pacific
1	#F8766D	1965	57.7241463414634	Thailand	East Asia & Pacific
1	#F8766D	1966	58.1445365853659	Thailand	East Asia & Pacific
1	#F8766D	1967	58.5582682926829	Thailand	East Asia & Pacific
1	#F8766D	1968	58.975243902439	Thailand	East Asia & Pacific
1	#F8766D	1969	59.4010243902439	Thailand	East Asia & Pacific
1	#F8766D	1970	59.8366585365854	Thailand	East Asia & Pacific
1	#F8766D	1971	60.2802926829268	Thailand	East Asia & Pacific
1	#F8766D	1972	60.7300731707317	Thailand	East Asia & Pacific
1	#F8766D	1973	61.1890243902439	Thailand	East Asia & Pacific
1	#F8766D	1974	61.6651951219512	Thailand	East Asia & Pacific
1	#F8766D	1975	62.1719756097561	Thailand	East Asia & Pacific
1	#F8766D	1960	33.7271219512195	Timor-Leste	East Asia & Pacific
1	#F8766D	1961	34.2275609756098	Timor-Leste	East Asia & Pacific
1	#F8766D	1962	34.7290487804878	Timor-Leste	East Asia & Pacific
1	#F8766D	1963	35.2315365853659	Timor-Leste	East Asia & Pacific
1	#F8766D	1964	35.7334878048781	Timor-Leste	East Asia & Pacific
1	#F8766D	1965	36.2729024390244	Timor-Leste	East Asia & Pacific
1	#F8766D	1966	36.8947804878049	Timor-Leste	East Asia & Pacific
1	#F8766D	1967	37.5966097560976	Timor-Leste	East Asia & Pacific
1	#F8766D	1968	38.3358780487805	Timor-Leste	East Asia & Pacific
1	#F8766D	1969	39.041512195122	Timor-Leste	East Asia & Pacific
1	#F8766D	1970	39.5288780487805	Timor-Leste	East Asia & Pacific
1	#F8766D	1971	39.575243902439	Timor-Leste	East Asia & Pacific
1	#F8766D	1972	39.0880975609756	Timor-Leste	East Asia & Pacific
1	#F8766D	1973	38.082512195122	Timor-Leste	East Asia & Pacific
1	#F8766D	1974	36.6681463414634	Timor-Leste	East Asia & Pacific
1	#F8766D	1975	35.1138536585366	Timor-Leste	East Asia & Pacific
1	#F8766D	1960	61.3645365853659	Tonga	East Asia & Pacific
1	#F8766D	1961	61.7327073170732	Tonga	East Asia & Pacific
1	#F8766D	1962	62.0972926829268	Tonga	East Asia & Pacific
1	#F8766D	1963	62.458756097561	Tonga	East Asia & Pacific
1	#F8766D	1964	62.8151463414634	Tonga	East Asia & Pacific
1	#F8766D	1965	63.1679756097561	Tonga	East Asia & Pacific
1	#F8766D	1966	63.5183170731707	Tonga	East Asia & Pacific
1	#F8766D	1967	63.867243902439	Tonga	East Asia & Pacific
1	#F8766D	1968	64.2122682926829	Tonga	East Asia & Pacific
1	#F8766D	1969	64.5529024390244	Tonga	East Asia & Pacific
1	#F8766D	1970	64.8850975609756	Tonga	East Asia & Pacific
1	#F8766D	1971	65.2048048780488	Tonga	East Asia & Pacific
1	#F8766D	1972	65.5079756097561	Tonga	East Asia & Pacific
1	#F8766D	1973	65.7950487804878	Tonga	East Asia & Pacific
1	#F8766D	1974	66.0660243902439	Tonga	East Asia & Pacific
1	#F8766D	1975	66.3233902439025	Tonga	East Asia & Pacific
1	#F8766D	1960	44.1620975609756	Vietnam	East Asia & Pacific
1	#F8766D	1961	44.6906341463415	Vietnam	East Asia & Pacific
1	#F8766D	1962	45.2356829268293	Vietnam	East Asia & Pacific
1	#F8766D	1963	45.789243902439	Vietnam	East Asia & Pacific
1	#F8766D	1964	46.3357804878049	Vietnam	East Asia & Pacific
1	#F8766D	1965	46.8308048780488	Vietnam	East Asia & Pacific
1	#F8766D	1966	47.2208048780488	Vietnam	East Asia & Pacific
1	#F8766D	1967	47.483756097561	Vietnam	East Asia & Pacific
1	#F8766D	1968	47.6256829268293	Vietnam	East Asia & Pacific
1	#F8766D	1969	47.6755853658537	Vietnam	East Asia & Pacific
1	#F8766D	1970	47.6914634146342	Vietnam	East Asia & Pacific
1	#F8766D	1971	47.7492682926829	Vietnam	East Asia & Pacific
1	#F8766D	1972	47.9240487804878	Vietnam	East Asia & Pacific
1	#F8766D	1973	48.2728780487805	Vietnam	East Asia & Pacific
1	#F8766D	1974	48.8243902439024	Vietnam	East Asia & Pacific
1	#F8766D	1975	49.5998048780488	Vietnam	East Asia & Pacific
1	#F8766D	1960	46.4874878048781	Vanuatu	East Asia & Pacific
1	#F8766D	1961	47.0880975609756	Vanuatu	East Asia & Pacific
1	#F8766D	1962	47.6881951219512	Vanuatu	East Asia & Pacific
1	#F8766D	1963	48.2872926829268	Vanuatu	East Asia & Pacific
1	#F8766D	1964	48.8868292682927	Vanuatu	East Asia & Pacific
1	#F8766D	1965	49.4847804878049	Vanuatu	East Asia & Pacific
1	#F8766D	1966	50.0831219512195	Vanuatu	East Asia & Pacific
1	#F8766D	1967	50.6818292682927	Vanuatu	East Asia & Pacific
1	#F8766D	1968	51.2809268292683	Vanuatu	East Asia & Pacific
1	#F8766D	1969	51.8799024390244	Vanuatu	East Asia & Pacific
1	#F8766D	1970	52.4798048780488	Vanuatu	East Asia & Pacific
1	#F8766D	1971	53.0796341463415	Vanuatu	East Asia & Pacific
1	#F8766D	1972	53.6794390243902	Vanuatu	East Asia & Pacific
1	#F8766D	1973	54.2792682926829	Vanuatu	East Asia & Pacific
1	#F8766D	1974	54.8786097560976	Vanuatu	East Asia & Pacific
1	#F8766D	1975	55.4799756097561	Vanuatu	East Asia & Pacific
1	#F8766D	1960	49.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1961	50.469512195122	Samoa	East Asia & Pacific
1	#F8766D	1962	50.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1963	51.469512195122	Samoa	East Asia & Pacific
1	#F8766D	1964	51.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1965	52.469512195122	Samoa	East Asia & Pacific
1	#F8766D	1966	52.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1967	53.469512195122	Samoa	East Asia & Pacific
1	#F8766D	1968	53.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1969	54.469512195122	Samoa	East Asia & Pacific
1	#F8766D	1970	54.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1971	55.469512195122	Samoa	East Asia & Pacific
1	#F8766D	1972	55.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1973	56.469512195122	Samoa	East Asia & Pacific
1	#F8766D	1974	56.969512195122	Samoa	East Asia & Pacific
1	#F8766D	1975	57.469512195122	Samoa	East Asia & Pacific
5	#00B6EB	1960	71.1331707317073	Canada	North America
5	#00B6EB	1961	71.3460975609756	Canada	North America
5	#00B6EB	1962	71.3670731707317	Canada	North America
5	#00B6EB	1963	71.3807317073171	Canada	North America
5	#00B6EB	1964	71.7763414634146	Canada	North America
5	#00B6EB	1965	71.8721951219512	Canada	North America
5	#00B6EB	1966	72.0043902439024	Canada	North America
5	#00B6EB	1967	72.2078048780488	Canada	North America
5	#00B6EB	1968	72.3534146341463	Canada	North America
5	#00B6EB	1969	72.5014634146341	Canada	North America
5	#00B6EB	1970	72.7004878048781	Canada	North America
