ID,No.,iso3,country,Former ID,Origin (type),Origin (specif.),SES,Sample comp.,Sample char.,Lowest age,Highest age,Mean age,Age deviation,N (ind.),Sample rating,Test (type),Test (meas.),Test (calc.),Test (part),Domain,Procedure,Year (meas.),Year (std.),Time deviation,Country of std.,Testing rating,Recalc.?,Special calc.?,Test-conv.?,Raw-score (uncor.),Raw-score (cor.),IQ (uncor.),Test time adjust.,Country cor.,Add. cor.,Below threshold?,Method rating,IQ (cor.),IQ (L&V),IQ(L&V)-IQ(cor.),|IQ(L&V)-IQ(cor.)|,Full rating,QN-Factor,Short,Full,Found?,DB,L&V
USA5433,5433.0,USA,United States,,1.0,,2.0,twins,1.0,3.0,4.0,3.5,34.6,1439.0,0.6,SBIS,SBIS,SBIS,full,2.0,1.0,1995.5,1972.0,23.5,2.0,0.3333333333333333,0.0,0.0,0.0,,,103.57381642512078,-8.159999999999997,-2.5,0.0,0.0,0.3333333333333333,92.91381642512079,,,,0.4222222222222222,607.5777777777778,Bishop et al. (2003),"Bishop, E. G., Cherny, St. S., Corley, A., Plomin, R., DeFries, J. C., & Hewitt, J. K. (2003). Development genetic analysis of general cognitive ability from 1 to 12 years in a sample of adoptees, biological siblings, and twins. Intelligence, 31, 31-49.",Y,Longitudinal study: Year of measurement = start-year plus mean age,
USA3100,3100.0,USA,United States,,1.0,,2.0,twins,1.0,7.0,7.0,7.0,31.1,722.0,0.6,WIS,WISC-R,WISC-R,full,2.0,1.0,1999.0,1974.0,25.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,106.56,-8.499999999999996,-2.5,0.0,0.0,0.3333333333333333,95.56,,,,0.4222222222222222,304.84444444444443,Bishop et al. (2003),"Bishop, E. G., Cherny, St. S., Corley, A., Plomin, R., DeFries, J. C., & Hewitt, J. K. (2003). Development genetic analysis of general cognitive ability from 1 to 12 years in a sample of adoptees, biological siblings, and twins. Intelligence, 31, 31-49.",Y,Longitudinal study: Year of measurement = start-year plus mean age,
USA2743,2743.0,USA,United States,,1.0,,2.0,Whites,1.0,3.0,3.0,3.0,35.1,179.5,0.4,SBIS,SBIS,SBIS,full,2.0,1.0,1987.0,1972.0,15.0,2.0,0.5,0.0,0.0,0.0,,,98.04,-5.099999999999998,-2.5,0.0,0.0,0.3333333333333333,90.44000000000001,,,,0.41111111111111115,73.79444444444445,"Brooks-Gunn, Klebanov & Duncan (1996)","Brooks-Gunn, J., Klebanov, P. K. & Duncan, G. J. (1996). Ethnic Differences in Children's Intelligence Test Scores: Role of Economic Deprivation, Home Environment, and Maternal Characteristics. Child Development, 67, 396-408.",Y,No b/w-shares given and N=half of the full sample,
USA8646,8646.0,USA,United States,,1.0,,2.0,Blacks,1.0,3.0,3.0,3.0,35.1,179.5,0.4,SBIS,SBIS,SBIS,full,2.0,1.0,1987.0,1972.0,15.0,2.0,0.5,0.0,0.0,0.0,,,78.1,-5.099999999999998,-2.5,0.0,0.0,0.3333333333333333,70.5,,,,0.41111111111111115,73.79444444444445,"Brooks-Gunn, Klebanov & Duncan (1996)","Brooks-Gunn, J., Klebanov, P. K. & Duncan, G. J. (1996). Ethnic Differences in Children's Intelligence Test Scores: Role of Economic Deprivation, Home Environment, and Maternal Characteristics. Child Development, 67, 396-408.",Y,No b/w-shares given and N=half of the full sample,
USA4191,4191.0,USA,United States,,1.0,,2.0,Whites,1.0,5.0,5.0,5.0,33.1,179.5,0.4,WIS,WPPSI-R,WPPSI-R,full,2.0,1.0,1989.0,1989.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,103.13,0.0,-2.5,0.0,0.0,0.3333333333333333,100.63,,,,0.4666666666666666,83.76666666666665,"Brooks-Gunn, Klebanov & Duncan (1996)","Brooks-Gunn, J., Klebanov, P. K. & Duncan, G. J. (1996). Ethnic Differences in Children's Intelligence Test Scores: Role of Economic Deprivation, Home Environment, and Maternal Characteristics. Child Development, 67, 396-408.",Y,No b/w-shares given and N=half of the full sample,
USA4752,4752.0,USA,United States,,1.0,,2.0,Blacks,1.0,5.0,5.0,5.0,33.1,179.5,0.4,WIS,WPPSI-R,WPPSI-R,full,2.0,1.0,1989.0,1989.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,85.04,0.0,-2.5,0.0,0.0,0.3333333333333333,82.54,,,,0.4666666666666666,83.76666666666665,"Brooks-Gunn, Klebanov & Duncan (1996)","Brooks-Gunn, J., Klebanov, P. K. & Duncan, G. J. (1996). Ethnic Differences in Children's Intelligence Test Scores: Role of Economic Deprivation, Home Environment, and Maternal Characteristics. Child Development, 67, 396-408.",Y,No b/w-shares given and N=half of the full sample,
USA6185,6185.0,USA,United States,,3.0,New York,1.0,Whites,5.0,5.0,5.0,5.008333333333334,33.09166666666667,40.964,0.1,SBIS,SBIS,SBIS,full,2.0,1.0,2001.0,1986.0,15.0,2.0,0.5,0.0,0.0,0.0,,,93.8,-5.099999999999998,-2.5,0.0,0.0,0.3333333333333333,86.2,,,,0.3111111111111111,12.744355555555556,Canfield et al. (2003),"Canfield, R. L., Henderson Jr., Ch. R., Cory-Slechta, D. A., Cox, Ch., Jusko, T. A., & Lanphear, B. P. (2003). Intellectual Impairment in Children with Blood Lead Concentrations below 10 μg per Deciliter. The New England Journal of Medicine, 348, 1517-1526.",Y,,
USA3444,3444.0,USA,United States,,3.0,New York,1.0,Blacks,5.0,5.0,5.0,5.008333333333334,33.09166666666667,113.036,0.1,SBIS,SBIS,SBIS,full,2.0,1.0,2001.0,1986.0,15.0,2.0,0.5,0.0,0.0,0.0,,,85.8,-5.099999999999998,-2.5,0.0,0.0,0.3333333333333333,78.2,,,,0.3111111111111111,35.166755555555554,Canfield et al. (2003),"Canfield, R. L., Henderson Jr., Ch. R., Cory-Slechta, D. A., Cox, Ch., Jusko, T. A., & Lanphear, B. P. (2003). Intellectual Impairment in Children with Blood Lead Concentrations below 10 μg per Deciliter. The New England Journal of Medicine, 348, 1517-1526.",Y,,
USA6185,6185.0,USA,United States,,3.0,New York,1.0,mothers (Whites),5.0,19.0,31.0,25.0,13.100000000000001,40.964,0.2,SBIS,SBIS,SBIS,full,2.0,1.0,2001.0,1986.0,15.0,2.0,0.5,0.0,0.0,0.0,,,96.1,-5.099999999999998,-2.5,0.0,0.0,0.3333333333333333,88.5,,,,0.3444444444444444,14.109822222222219,Canfield et al. (2003),"Canfield, R. L., Henderson Jr., Ch. R., Cory-Slechta, D. A., Cox, Ch., Jusko, T. A., & Lanphear, B. P. (2003). Intellectual Impairment in Children with Blood Lead Concentrations below 10 μg per Deciliter. The New England Journal of Medicine, 348, 1517-1526.",Y,,
USA8156,8156.0,USA,United States,,3.0,New York,1.0,mothers (Blacks),5.0,19.0,31.0,25.0,13.100000000000001,113.036,0.2,SBIS,SBIS,SBIS,full,2.0,1.0,2001.0,1986.0,15.0,2.0,0.5,0.0,0.0,0.0,,,87.5,-5.099999999999998,-2.5,0.0,0.0,0.3333333333333333,79.9,,,,0.3444444444444444,38.93462222222222,Canfield et al. (2003),"Canfield, R. L., Henderson Jr., Ch. R., Cory-Slechta, D. A., Cox, Ch., Jusko, T. A., & Lanphear, B. P. (2003). Intellectual Impairment in Children with Blood Lead Concentrations below 10 μg per Deciliter. The New England Journal of Medicine, 348, 1517-1526.",Y,,
USA4922,4922.0,USA,United States,,6.0,,2.0,Anglo-Americans,3.0,13.0,14.0,13.5,24.6,46.0,0.1,WIS,WISC,WISC,full,2.0,1.0,1970.0,1947.0,23.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,107.5,-7.8199999999999985,-2.5,0.0,0.0,0.3333333333333333,97.18,,,,0.25555555555555554,11.755555555555555,Christiansen & Livermore (1970),"Christiansen, T., & Livermore, G. (1970). A comparison of Anglo-American and Spanish-American children on the WISC. Journal of Social Psychology, 81, 9-14. From: Valencia, R. R., & Suzuki, L. A. (2001). Intelligence Testing and Minority Students. Foundations, Performance, Factors, and Assessment Issues. Thousand Oaks, London, New Delhi: Sage Publications Inc..",Y,,
USA5612,5612.0,USA,United States,,6.0,,2.0,Anglo-Spanish,3.0,13.0,14.0,13.5,24.6,46.0,0.1,WIS,WISC,WISC,full,2.0,1.0,1970.0,1947.0,23.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,101.0,-7.8199999999999985,-2.5,0.0,0.0,0.3333333333333333,90.68,,,,0.25555555555555554,11.755555555555555,Christiansen & Livermore (1970),"Christiansen, T., & Livermore, G. (1970). A comparison of Anglo-American and Spanish-American children on the WISC. Journal of Social Psychology, 81, 9-14. From: Valencia, R. R., & Suzuki, L. A. (2001). Intelligence Testing and Minority Students. Foundations, Performance, Factors, and Assessment Issues. Thousand Oaks, London, New Delhi: Sage Publications Inc..",Y,,
USA2488,2488.0,USA,United States,,4.0,Southeast Alaska,1.0,Tlingit; mostly learning difficulties,5.0,6.0,16.0,11.55144827586207,26.54855172413793,146.0,0.1,WIS,WISC-R,WISC-R,full,2.0,1.0,1981.0,1983.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,85.38499999999999,0.6799999999999997,-2.5,0.0,0.0,0.3333333333333333,83.565,,,,0.36666666666666664,53.53333333333333,Connelly (1983),"Connelly, J. B. (1983). Recategorized WISC-R score patterns of older and younger referred Tlingit Indian children. Psychology in the school, 20, 271-275.",Y,,
USA7811,7811.0,USA,United States,,3.0,New York,2.0,Monoglots,5.0,2.5,4.42,3.46,34.64,106.0,0.1,SBIS,SBIS,SBIS,full,2.0,1.0,1945.0,1937.0,8.0,2.0,0.6666666666666666,0.0,1.0,0.0,,,98.65,-2.719999999999999,-2.5,0.0,0.0,0.3333333333333333,93.43,,,,0.36666666666666664,38.86666666666667,Darcy (1946),"Darcy, N. T. (1946). The effec of bilingualism upon the measurement of the intelligence of children aof preschool age. The Journal of Educational Psychology, 37, 21-44.",Y,,
USA1556,1556.0,USA,United States,,3.0,New York,2.0,Bilinguals,5.0,2.5,4.42,3.46,34.64,106.0,0.1,SBIS,SBIS,SBIS,full,2.0,1.0,1945.0,1937.0,8.0,2.0,0.6666666666666666,0.0,1.0,0.0,,,90.96249999999999,-2.719999999999999,-2.5,0.0,0.0,0.3333333333333333,85.74249999999999,,,,0.36666666666666664,38.86666666666667,Darcy (1946),"Darcy, N. T. (1946). The effec of bilingualism upon the measurement of the intelligence of children aof preschool age. The Journal of Educational Psychology, 37, 21-44.",Y,,
USA4338,4338.0,USA,United States,,2.0,Texas,2.0,twins,1.0,7.8,15.25,10.9,27.200000000000003,804.0,0.5,WIS,WASI-II,WASI-II,full,2.0,1.0,2013.0,2011.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,103.65,0.0,-2.5,0.0,0.0,0.3333333333333333,101.15,,,,0.49999999999999994,401.99999999999994,Engelhardt et al. (2016),"Engelhardt, L. E., Mann, F. D., Briley, D. A., Church, J. A., Harden, K. P., & Tucker-Drob, E. M. (2016). Strong Genetic Overlap Between Executive Functions and Intelligence. Journal of Experimental Psychology: General. 145, 1141-1159.",Y,Also cited in Tucker-Drob et al. (2016),
USA2354,2354.0,USA,United States,,2.0,"Boulder, Colorado",2.0,twins,1.0,15.8,20.0,16.6,21.5,582.0,0.5,WIS,WAIS-III,WAIS-III,full,2.0,1.0,2004.6,1997.0,7.599999999999909,2.0,0.6666666666666666,0.0,0.0,0.0,,,102.0,-2.720000000000006,-2.5,0.0,0.0,0.3333333333333333,96.78,,,,0.49999999999999994,290.99999999999994,Friedman et al. (2008),"Friedman, N. P., Miyake, A., Young, S. E., DeFries, J. C., Corley, R. P., & Hewitt, J. K. (2008). Individual Differences in Executive Functions Are Almost Entirely Genetic in Origin. Journal of Experimental Psychology: General, 137, 201-225.",Y,Participants were born between 1986 and 1990 (1988) and testet at age of 16.6 -> year of measurement 2004.6,
USA3485,3485.0,USA,United States,,3.0,New York,2.0,normal,5.0,17.0,59.0,31.9,6.200000000000003,50.0,0.5,WIS,WAIS-R,WAIS-R,full,2.0,1.0,1988.0,1980.0,8.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,93.8,-2.719999999999999,-2.5,0.0,0.0,0.3333333333333333,88.58,,,,0.49999999999999994,24.999999999999996,"Hambleton, Merenda & Spielberger (2005)","Hambleton, R. K., Merenda, P. F., & Spielberger, Ch. D. (2005). Adapting Educational and Psychological Tests for Cross-Cultur. Mahwah, New Jersey, London: LAWRENCE ERLBAUM ASSOCIATES, PUBLISHERS.",Y,,
USA9146,9146.0,USA,United States,,3.0,New York,2.0,Whites,3.0,3.0,4.0,3.3333333333333335,34.766666666666666,116.0,0.2,SBIS,SBIS,SBIS,Form L,2.0,1.0,1968.0,1937.0,31.0,2.0,0.0,0.0,0.0,0.0,,,122.4,-10.539999999999997,-2.5,0.0,0.0,0.3333333333333333,109.36000000000001,,,,0.17777777777777778,20.622222222222224,Hertzig et al. (1968),"Hertzig, M.E., Birch, H.G., Thomas, A., & Mendez, O.A. (1968). Class and ethnic differences in the responsiveness of preschool children to cognitive demands. Monographs of the Society for Research in Child Development, 33, 1-69.",Y,,
USA5677,5677.0,USA,United States,,3.0,Boston; Baltimore; Philadelphia,2.0,Whites,1.0,4.0,5.0,4.0,34.1,7412.0,0.3,SBIS,SBIS,SBIS,full,2.0,1.0,1973.0,1972.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,106.58413383702104,-0.33999999999999986,-2.5,0.0,0.0,0.3333333333333333,103.74413383702104,,,,0.4333333333333333,3211.8666666666663,Nichols & Anderson (1973),"Nichols, P. L., & Anderson, V E. (1973). Intellectual performance, race, and socioeconomic status. Social Biology, 20, 367-374. From: Valencia, R. R., & Suzuki, L. A. (2001). Intelligence Testing and Minority Students. Foundations, Performance, Factors, and Assessment Issues. Thousand Oaks, London, New Delhi: Sage Publications Inc..",N,,
USA1451,1451.0,USA,United States,,3.0,Boston; Baltimore; Philadelphia,2.0,Blacks,1.0,4.0,5.0,4.0,34.1,8268.0,0.3,SBIS,SBIS,SBIS,full,2.0,1.0,1973.0,1972.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0,,,93.50611998064828,-0.33999999999999986,-2.5,0.0,0.0,0.3333333333333333,90.66611998064828,,,,0.4333333333333333,3582.7999999999997,Nichols & Anderson (1973),"Nichols, P. L., & Anderson, V E. (1973). Intellectual performance, race, and socioeconomic status. Social Biology, 20, 367-374. From: Valencia, R. R., & Suzuki, L. A. (2001). Intelligence Testing and Minority Students. Foundations, Performance, Factors, and Assessment Issues. Thousand Oaks, London, New Delhi: Sage Publications Inc..",N,,
USA7344,7344.0,USA,United States,,3.0,Boston; Baltimore; Philadelphia,2.0,Whites,1.0,7.0,8.0,7.0,31.1,5256.0,0.3,WIS,WISC,WISC,full,2.0,1.0,1973.0,1947.0,26.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,103.29408295281583,-8.839999999999998,-2.5,0.0,0.0,0.3333333333333333,91.95408295281582,,,,0.3222222222222222,1693.6,Nichols & Anderson (1973),"Nichols, P. L., & Anderson, V E. (1973). Intellectual performance, race, and socioeconomic status. Social Biology, 20, 367-374. From: Valencia, R. R., & Suzuki, L. A. (2001). Intelligence Testing and Minority Students. Foundations, Performance, Factors, and Assessment Issues. Thousand Oaks, London, New Delhi: Sage Publications Inc..",N,,
USA2277,2277.0,USA,United States,,3.0,Boston; Baltimore; Philadelphia,2.0,Blacks,1.0,7.0,8.0,7.0,31.1,4613.0,0.3,WIS,WISC,WISC,full,2.0,1.0,1973.0,1947.0,26.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,92.13856492521136,-8.839999999999998,-2.5,0.0,0.0,0.3333333333333333,80.79856492521135,,,,0.3222222222222222,1486.411111111111,Nichols & Anderson (1973),"Nichols, P. L., & Anderson, V E. (1973). Intellectual performance, race, and socioeconomic status. Social Biology, 20, 367-374. From: Valencia, R. R., & Suzuki, L. A. (2001). Intelligence Testing and Minority Students. Foundations, Performance, Factors, and Assessment Issues. Thousand Oaks, London, New Delhi: Sage Publications Inc..",N,,
USA5467,5467.0,USA,United States,,2.0,Texas,2.0,Whites (adoptive parents),1.0,,,39.0,0.8999999999999986,601.0,0.5,WIS,WAIS,WAIS,full,2.0,1.0,1974.0,1955.0,19.0,2.0,0.5,0.0,0.0,0.0,,,113.7018302828619,-6.459999999999999,-2.5,0.0,0.0,0.3333333333333333,104.74183028286191,,,,0.4444444444444444,267.1111111111111,"Horn, Loehlin & Willerman (1979)","Horn, J. M., Loehlin, J. C., & Willerman, L. (1979). Intellectual resemblance among adoptive and biological relatives: The Texas Adoption Project. Behavior Genetics, 9, 177-207.",Y,,
USA7230,7230.0,USA,United States,,2.0,Texas,2.0,Whites (unwed mothers),1.0,,,39.0,0.8999999999999986,14.0,0.5,WIS,WAIS,WAIS,full,2.0,1.0,1974.0,1955.0,19.0,2.0,0.5,0.0,0.0,0.0,,,105.3,-6.459999999999999,-2.5,0.0,0.0,0.3333333333333333,96.34,,,,0.4444444444444444,6.222222222222221,"Horn, Loehlin & Willerman (1979)","Horn, J. M., Loehlin, J. C., & Willerman, L. (1979). Intellectual resemblance among adoptive and biological relatives: The Texas Adoption Project. Behavior Genetics, 9, 177-207.",Y,,
USA3025,3025.0,USA,United States,,2.0,Texas,2.0,Whites (adopted),1.0,5.0,15.0,7.55,30.55,528.0,0.3,WIS,WISC,WISC,full,2.0,1.0,1974.0,1947.0,27.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,111.73693181818182,-9.179999999999998,-2.5,0.0,0.0,0.3333333333333333,100.05693181818182,,,,0.3222222222222222,170.13333333333333,"Horn, Loehlin & Willerman (1979)","Horn, J. M., Loehlin, J. C., & Willerman, L. (1979). Intellectual resemblance among adoptive and biological relatives: The Texas Adoption Project. Behavior Genetics, 9, 177-207.",Y,,
USA7007,7007.0,USA,United States,,2.0,Texas,2.0,Whites (adopted),1.0,16.0,16.0,16.0,22.1,27.0,0.3,WIS,WAIS,WAIS,full,2.0,1.0,1974.0,1955.0,19.0,2.0,0.5,0.0,0.0,0.0,,,112.54814814814816,-6.459999999999999,-2.5,0.0,0.0,0.3333333333333333,103.58814814814816,,,,0.37777777777777777,10.2,"Horn, Loehlin & Willerman (1979)","Horn, J. M., Loehlin, J. C., & Willerman, L. (1979). Intellectual resemblance among adoptive and biological relatives: The Texas Adoption Project. Behavior Genetics, 9, 177-207.",Y,,
USA8893,8893.0,USA,United States,,2.0,Texas,2.0,Whites (adopted),1.0,16.0,16.0,16.0,22.1,78.0,0.3,SBIS,SBIS,SBIS,full,2.0,1.0,1974.0,1960.0,14.0,2.0,0.5,0.0,0.0,0.0,,,110.32051282051282,-4.759999999999998,-2.5,0.0,0.0,0.3333333333333333,103.06051282051283,,,,0.37777777777777777,29.466666666666665,"Horn, Loehlin & Willerman (1979)","Horn, J. M., Loehlin, J. C., & Willerman, L. (1979). Intellectual resemblance among adoptive and biological relatives: The Texas Adoption Project. Behavior Genetics, 9, 177-207.",Y,,
USA8435,8435.0,USA,United States,,3.0,New York,2.0,Whites,3.0,6.0,7.0,6.5,31.6,82.0,0.2,WIS,WISC,WISC,full,2.0,1.0,1975.0,1947.0,28.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,108.03,-9.519999999999998,-2.5,0.0,0.0,0.3333333333333333,96.01,,,,0.2888888888888889,23.68888888888889,Marmorale & Brown (1975),"Marmorale, A. M. & Brown, F. (1975). Comparison of Bender-Gestalt and WISC correlations for Puerto Rican, white and Negro children. Journal of Clinical Psychology, 31, 465-468.",Y,,
USA4574,4574.0,USA,United States,,3.0,New York,2.0,Blacks,3.0,6.0,7.0,6.5,31.6,61.0,0.2,WIS,WISC,WISC,full,2.0,1.0,1975.0,1947.0,28.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,94.1,-9.519999999999998,-2.5,0.0,0.0,0.3333333333333333,82.08,,,,0.2888888888888889,17.622222222222224,Marmorale & Brown (1975),"Marmorale, A. M. & Brown, F. (1975). Comparison of Bender-Gestalt and WISC correlations for Puerto Rican, white and Negro children. Journal of Clinical Psychology, 31, 465-468.",Y,,
USA8565,8565.0,USA,United States,,3.0,New York,2.0,Whites,3.0,6.0,9.0,7.5,30.6,44.0,0.2,WIS,WISC,WISC,full,2.0,1.0,1981.0,1947.0,34.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,109.03999999999999,-11.559999999999997,-2.5,0.0,0.0,0.3333333333333333,94.97999999999999,,,,0.2888888888888889,12.711111111111112,Marmorale & Brown (1981),"Marmorale, A. M., & Brown, F. (1981). Constancy of WISC IQs of Puerto Rican, White and Black children. In L. L. Adler (Ed.), Cross-cultural research at issue (pp. 137-143). New York, USA: Academic Press.",Y,,
USA7656,7656.0,USA,United States,,3.0,New York,2.0,Blacks,3.0,6.0,9.0,7.5,30.6,48.0,0.2,WIS,WISC,WISC,full,2.0,1.0,1981.0,1947.0,34.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,94.58000000000001,-11.559999999999997,-2.5,0.0,0.0,0.3333333333333333,80.52000000000001,,,,0.2888888888888889,13.866666666666667,Marmorale & Brown (1981),"Marmorale, A. M., & Brown, F. (1981). Constancy of WISC IQs of Puerto Rican, White and Black children. In L. L. Adler (Ed.), Cross-cultural research at issue (pp. 137-143). New York, USA: Academic Press.",Y,,
USA5836,5836.0,USA,United States,,2.0,Arizona,2.0,Native Americans,3.0,6.0,16.0,10.6,27.5,176.0,0.2,WIS,WISC-IV,WISC-IV,full,2.0,1.0,2013.0,2003.0,10.0,2.0,0.5,0.0,0.0,0.0,,,82.4,-1.0200000000000102,-2.5,0.0,0.0,0.3333333333333333,78.88,,,,0.3444444444444444,60.62222222222221,Nakano & Watkins (2013),"Nakano & Watkins (2013). Factor structure of the Wechsler Intelligence Scales for Children - Fourth Edition among referred Native American students. Psychology in the Schools, 50, 957-968.",Y,,
USA5375,5375.0,USA,United States,,3.0,New York,1.0,Blacks,3.0,8.0,9.0,8.5,29.6,50.0,0.2,WIS,WISC,WISC,full,2.0,1.0,1974.0,1947.0,27.0,2.0,0.3333333333333333,0.0,0.0,0.0,,,93.88,-9.179999999999998,-2.5,0.0,0.0,0.3333333333333333,82.2,,,,0.2888888888888889,14.444444444444446,Orsini (1974),"Orsini, B. (1974). Intelligence testing and the culturally different: a comparison of Puerto Rican and black children. Unpublished paper, City College of New York, USA.",Y,,
USA8437,8437.0,USA,United States,,3.0,Detroid,1.0,Blacks,5.0,5.9,7.9,6.9,31.200000000000003,531.0,0.1,WIS,WPPSI-R,WPPSI-R,full,2.0,1.0,1996.9,1989.0,7.900000000000091,2.0,0.6666666666666666,0.0,0.0,0.0,,,80.6,-2.719999999999999,-2.5,0.0,0.0,0.3333333333333333,75.38,,,,0.36666666666666664,194.7,Ratner et al. (2006),"Ratner, H. H., Chiodo, L., Covington, Ch., Sokol, R. J., Ager, J., & Delaney-Black, V. (2006). Violence Exposure, IQ, Academic Performance, and Children’s Perception of Safety: Evidence of Protective Effects. Merril-Palmer Quarterly, 52, 264-287.",Y,Sample consists of blacks to 90%,
USA6627,6627.0,USA,United States,,3.0,Detroid,1.0,Blacks,5.0,19.5,40.0,32.7,5.399999999999999,533.0,0.3,WIS,WAIS-R,WAIS-R,full,2.0,1.0,1997.0,1980.0,17.0,2.0,0.5,0.0,0.0,0.0,,,84.3,-5.779999999999998,-2.5,0.0,0.0,0.3333333333333333,76.02,,,,0.37777777777777777,201.35555555555555,Ratner et al. (2006),"Ratner, H. H., Chiodo, L., Covington, Ch., Sokol, R. J., Ager, J., & Delaney-Black, V. (2006). Violence Exposure, IQ, Academic Performance, and Children’s Perception of Safety: Evidence of Protective Effects. Merril-Palmer Quarterly, 52, 264-287.",Y,Sample consists of blacks to 90%,
